 21  204.840976 1.564E-30 4.577E-06.06890.088 3364.35670.740.000407       2 1 1 03       0 1 1 11                    R 30e     3666632029 9 9 711    63.0   61.0
 21  205.703491 4.564E-29 3.980E-06.08110.111 2370.82230.680.000944       2 0 0 03       0 0 0 11                    R  7e     3666632029 9 9 711    17.0   15.0
 21  206.627085 1.402E-30 4.538E-06.06870.087 3388.96340.740.000393       2 1 1 03       0 1 1 11                    R 31f     3666632029 9 9 711    65.0   63.0
 21  206.826121 1.342E-30 4.746E-06.06850.086 3413.15970.740.000380       2 1 1 03       0 1 1 11                    R 32e     3666632029 9 9 711    67.0   65.0
 21  207.402268 5.425E-29 4.131E-06.07910.108 2383.98440.680.000877       2 0 0 03       0 0 0 11                    R  9e     3666632029 9 9 711    21.0   19.0
 21  208.721863 1.190E-30 4.703E-06.06830.085 3439.39090.740.000367       2 1 1 03       0 1 1 11                    R 33f     3666632029 9 9 711    69.0   67.0
 21  208.836741 1.131E-30 4.925E-06.06810.084 3465.05660.740.000355       2 1 1 03       0 1 1 11                    R 34e     3666632029 9 9 711    71.0   69.0
 21  209.132407 6.102E-29 4.274E-06.07740.105 2400.24320.680.000814       2 0 0 03       0 0 0 11                    R 11e     3666632029 9 9 711    25.0   23.0
 21  210.893778 6.577E-29 4.415E-06.07590.103 2419.59810.680.000756       2 0 0 03       0 0 0 11                    R 13e     3666632029 9 9 711    29.0   27.0
 21  212.686229 6.845E-29 4.559E-06.07460.101 2442.04910.690.000701       2 0 0 03       0 0 0 11                    R 15e     3666632029 9 9 711    33.0   31.0
 21  214.509593 6.912E-29 4.705E-06.07350.099 2467.59570.700.000651       2 0 0 03       0 0 0 11                    R 17e     3666632029 9 9 711    37.0   35.0
 21  216.363682 6.795E-29 4.858E-06.07250.097 2496.23730.710.000604       2 0 0 03       0 0 0 11                    R 19e     3666632029 9 9 711    41.0   39.0
 21  218.248294 6.518E-29 5.016E-06.07160.095 2527.97360.710.000561       2 0 0 03       0 0 0 11                    R 21e     3666632029 9 9 711    45.0   43.0
 21  220.163206 6.112E-29 5.181E-06.07090.094 2562.80420.720.000522       2 0 0 03       0 0 0 11                    R 23e     3666632029 9 9 711    49.0   47.0
 21  222.108183 5.609E-29 5.353E-06.07020.092 2600.72850.730.000485       2 0 0 03       0 0 0 11                    R 25e     3666632029 9 9 711    53.0   51.0
 21  224.082967 5.044E-29 5.534E-06.06970.090 2641.74560.730.000452       2 0 0 03       0 0 0 11                    R 27e     3666632029 9 9 711    57.0   55.0
 21  226.087288 4.448E-29 5.724E-06.06920.088 2685.85500.740.000421       2 0 0 03       0 0 0 11                    R 29e     3666632029 9 9 711    61.0   59.0
 21  228.120859 3.848E-29 5.922E-06.06870.087 2733.05620.740.000393       2 0 0 03       0 0 0 11                    R 31e     3666632029 9 9 711    65.0   63.0
 21  230.183378 3.269E-29 6.131E-06.06830.085 2783.34790.740.000367       2 0 0 03       0 0 0 11                    R 33e     3666632029 9 9 711    69.0   67.0
 21  232.274524 2.727E-29 6.350E-06.06800.084 2836.72970.740.000343       2 0 0 03       0 0 0 11                    R 35e     3666632029 9 9 711    73.0   71.0
 21  234.393967 2.236E-29 6.582E-06.06760.082 2893.20070.750.000322       2 0 0 03       0 0 0 11                    R 37e     3666632029 9 9 711    77.0   75.0
 21  236.541358 1.801E-29 6.823E-06.06730.080 2952.75980.750.000302       2 0 0 03       0 0 0 11                    R 39e     3666632029 9 9 711    81.0   79.0
 21  238.716336 1.427E-29 7.080E-06.06700.079 3015.40600.750.000284       2 0 0 03       0 0 0 11                    R 41e     3665632029 9 9 711    85.0   83.0
 21  240.918525 1.111E-29 7.345E-06.06660.077 3081.13820.740.000268       2 0 0 03       0 0 0 11                    R 43e     3665632029 9 9 711    89.0   87.0
 21  243.147537 8.514E-30 7.629E-06.06630.076 3149.95560.740.000253       2 0 0 03       0 0 0 11                    R 45e     3665632029 9 9 711    93.0   91.0
 21  245.402972 6.416E-30 7.925E-06.06590.075 3221.85690.740.000239       2 0 0 03       0 0 0 11                    R 47e     3665632029 9 9 711    97.0   95.0
 21  247.684416 4.756E-30 8.236E-06.06550.074 3296.84080.740.000227       2 0 0 03       0 0 0 11                    R 49e     3665632029 9 9 711   101.0   99.0
 21  249.991444 3.470E-30 8.564E-06.06510.072 3374.90650.740.000216       2 0 0 03       0 0 0 11                    R 51e     3655532029 9 9 711   105.0  103.0
 21  252.323621 2.491E-30 8.908E-06.06470.071 3456.05220.730.000206       2 0 0 03       0 0 0 11                    R 53e     3655532029 9 9 711   109.0  107.0
 21  254.680499 1.760E-30 9.271E-06.06420.070 3540.27660.730.000197       2 0 0 03       0 0 0 11                    R 55e     3655532029 9 9 711   113.0  111.0
 21  257.061623 1.224E-30 9.652E-06.06370.070 3627.57890.720.000189       2 0 0 03       0 0 0 11                    R 57e     3655532029 9 9 711   117.0  115.0
