 71 0.000067000 1.853E-34 3.613E-23.04600.046   79.56460.720.000000       X      0       X      0                Q  7Q  8     g65662030 912 9 4 0    17.0   17.0
 71 0.000067000 2.097E-43 3.348E-23.03460.034 4698.70910.720.000000       X      0       X      0                Q 57Q 58     g65222030 912 9 4 0   117.0  117.0
 71 0.000067000 2.142E-36 3.375E-23.03480.035 1245.97500.720.000000       X      0       X      0                Q 29Q 30     g65252030 912 9 4 0    61.0   61.0
 71 0.000067000 2.331E-40 3.352E-23.03460.034 3217.48200.720.000000       X      0       X      0                Q 47Q 48     g65222030 912 9 4 0    97.0   97.0
 71 0.000067000 2.372E-38 3.358E-23.03460.034 2229.77450.720.000000       X      0       X      0                Q 39Q 40     g65222030 912 9 4 0    81.0   81.0
 71 0.000067000 2.628E-39 3.354E-23.03460.034 2701.50520.720.000000       X      0       X      0                Q 43Q 44     g65222030 912 9 4 0    89.0   89.0
 71 0.000067000 2.724E-35 3.405E-23.03560.039  662.10300.720.000000       X      0       X      0                Q 21Q 22     g65262030 912 9 4 0    45.0   45.0
 71 0.000067000 4.078E-42 3.349E-23.03460.034 4073.66100.720.000000       X      0       X      0                Q 53Q 54     g65222030 912 9 4 0   109.0  109.0
 71 0.000067000 4.204E-37 3.366E-23.03460.034 1605.80640.720.000000       X      0       X      0                Q 33Q 34     g65222030 912 9 4 0    69.0   69.0
 71 0.000067000 4.390E-44 3.349E-23.03460.034 5027.35990.720.000000       X      0       X      0                Q 59Q 60     g65222030 912 9 4 0   121.0  121.0
 71 0.000067000 4.409E-35 3.417E-23.03700.040  544.56580.720.000000       X      0       X      0                Q 19Q 20     g65662030 912 9 4 0    41.0   41.0
 71 0.000067000 4.428E-36 3.381E-23.03500.036 1082.99410.720.000000       X      0       X      0                Q 27Q 28     g65252030 912 9 4 0    57.0   57.0
 71 0.000067000 6.390E-41 3.351E-23.03460.034 3491.95820.720.000000       X      0       X      0                Q 49Q 50     g65222030 912 9 4 0   101.0  101.0
 71 0.000067000 6.547E-38 3.360E-23.03460.034 2010.59900.720.000000       X      0       X      0                Q 37Q 38     g65222030 912 9 4 0    77.0   77.0
 71 0.000067000 6.693E-35 3.431E-23.03890.041  438.44180.720.000000       X      0       X      0                Q 17Q 18     g65662030 912 9 4 0    37.0   37.0
 71 0.000067000 8.045E-40 3.352E-23.03460.034 2953.98330.720.000000       X      0       X      0                Q 45Q 46     g65222030 912 9 4 0    93.0   93.0
 71 0.000067000 8.119E-39 3.356E-23.03460.034 2460.08920.720.000000       X      0       X      0                Q 41Q 42     g65222030 912 9 4 0    85.0   85.0
 71 0.000067000 8.623E-36 3.388E-23.03520.037  931.33900.720.000000       X      0       X      0                Q 25Q 26     g65262030 912 9 4 0    53.0   53.0
 71 0.000067000 9.499E-43 3.349E-23.03460.034 4380.79190.720.000000       X      0       X      0                Q 55Q 56     g65222030 912 9 4 0   113.0  113.0
 71 0.000067000 9.510E-35 3.450E-23.04040.042  343.74840.720.000000       X      0       X      0                Q 15Q 16     g65662030 912 9 4 0    33.0   33.0
 71 0.000067000 9.772E-37 3.371E-23.03470.034 1420.25520.720.000000       X      0       X      0                Q 31Q 32     g65252030 912 9 4 0    65.0   65.0
 71  1.59875229 1.251E-31 4.417E-10.03460.034 3218.25190.720.000000       X      0       X      0                Q 47R 46     d642220492212 9 4 0    95.0   93.0
 71  1.61564802 4.407E-31 4.560E-10.03460.034 2954.72170.720.000000       X      0       X      0                Q 45R 44     d642220492212 9 4 0    91.0   89.0
 71  1.63257953 1.468E-30 4.705E-10.03460.034 2702.21170.720.000000       X      0       X      0                Q 43R 42     d642220492212 9 4 0    87.0   85.0
 71  1.64955130 4.623E-30 4.853E-10.03460.034 2460.76340.720.000000       X      0       X      0                Q 41R 40     d742220492212 9 4 0    83.0   81.0
 71  1.66656866 1.376E-29 5.005E-10.03460.034 2230.41620.720.000000       X      0       X      0                Q 39R 38     d742220492212 9 4 0    79.0   77.0
 71  1.68363807 3.869E-29 5.160E-10.03460.034 2011.20770.720.000000       X      0       X      0                Q 37R 36     d742220492212 9 4 0    75.0   73.0
 71  1.70076739 1.027E-28 5.317E-10.03460.034 1803.17370.720.000000       X      0       X      0                Q 35R 34     d742220492212 9 4 0    71.0   69.0
 71  1.70481293 5.892E-32 5.356E-10.03460.034 3339.64100.720.000000       X      1       X      1                Q 35R 34     d742220492212 9 4 0    71.0   69.0
 71  1.71796638 2.574E-28 5.480E-10.03460.034 1606.34820.720.000000       X      0       X      0                Q 33R 32     d742220492212 9 4 0    67.0   65.0
 71  1.72201772 1.461E-31 5.519E-10.03460.034 3144.99730.720.000000       X      1       X      1                Q 33R 32     d742220492212 9 4 0    67.0   65.0
 71  1.73524727 6.086E-28 5.647E-10.03470.034 1420.76310.720.000000       X      0       X      0                Q 31R 30     d742520492212 9 4 0    63.0   61.0
 71  1.73930359 3.420E-31 5.688E-10.03470.034 2961.46760.720.000000       X      1       X      1                Q 31R 30     d742520492212 9 4 0    63.0   61.0
